Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1454957,-,-,-,43,-110.39,0,2469,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,3,19,30,-3.6,1.24,0.013000000000000001,0.63,54,972,453,0,0,-5.4,54,972,0,453,0.299,87.3,65.74,0.93,0.8,759,0.5,217,0.30000000000000004
2018,1,3,20,0,-3.2,1.24,0.016,0.63,56,963,445,0,0,-4.2,56,963,0,445,0.298,92.66,66.19,0.93,0.8,759,0.5,221,0.30000000000000004
2018,1,3,20,30,-3.1,1.24,0.016,0.63,55,952,421,0,1,-4.2,55,952,0,421,0.298,91.97,67.35,0.93,0.8,759,0.5,230,0.30000000000000004
2018,1,3,21,0,-2.9000000000000004,1.18,0.018000000000000002,0.63,54,928,384,0,1,-3.6,54,928,0,384,0.298,94.7,69.18,0.93,0.8,759,0.5,239,0.2
2018,1,3,21,30,-3.2,1.18,0.018000000000000002,0.63,50,890,331,0,4,-3.6,199,214,0,267,0.298,96.83,71.62,0.93,0.8,759,0.6000000000000001,254,0.2
2018,1,3,22,0,-3.5,1.19,0.016,0.63,44,850,270,7,4,-4.1000000000000005,18,0,7,18,0.297,95.29,74.62,0.92,0.8,759,0.6000000000000001,268,0.2
2018,1,3,22,30,-4.3,1.19,0.016,0.63,38,783,200,7,4,-4.3,76,0,7,76,0.297,100,78.09,0.92,0.8,758,0.6000000000000001,268,0.4
2018,1,3,23,0,-5.1000000000000005,1.19,0.014,0.63,30,682,125,7,4,-7.7,63,1,7,63,0.296,81.87,81.98,0.92,0.8,758,0.6000000000000001,267,0.5
2018,1,3,23,30,-6,1.19,0.014,0.63,19,498,53,7,4,-7.7,19,0,7,19,0.296,87.78,86.17,0.91,0.8,759,0.6000000000000001,271,0.6000000000000001
2018,1,4,0,0,-6.800000000000001,1.21,0.013000000000000001,0.63,0,0,0,0,4,-11.100000000000001,0,0,0,0,0.296,71.3,90.9,0.91,0.8,759,0.6000000000000001,274,0.7000000000000001
2018,1,4,0,30,-7.300000000000001,1.21,0.013000000000000001,0.63,0,0,0,0,4,-11.100000000000001,0,0,0,0,0.296,74.10000000000001,95.72,0.91,0.8,759,0.6000000000000001,273,0.6000000000000001
2018,1,4,1,0,-7.800000000000001,1.23,0.013000000000000001,0.63,0,0,0,0,4,-13.5,0,0,0,0,0.296,63.79,100.74000000000001,0.91,0.8,759,0.6000000000000001,273,0.6000000000000001
2018,1,4,1,30,-8.200000000000001,1.23,0.013000000000000001,0.63,0,0,0,0,4,-13.5,0,0,0,0,0.296,65.8,105.93,0.91,0.8,759,0.6000000000000001,247,0.4
2018,1,4,2,0,-8.5,1.25,0.012,0.63,0,0,0,0,4,-15.4,0,0,0,0,0.297,57.7,111.25,0.91,0.8,759,0.6000000000000001,222,0.30000000000000004
2018,1,4,2,30,-8.6,1.25,0.012,0.63,0,0,0,0,4,-15.4,0,0,0,0,0.297,58.15,116.65,0.9,0.8,759,0.6000000000000001,182,0.4
2018,1,4,3,0,-8.8,1.26,0.012,0.63,0,0,0,0,4,-16.900000000000002,0,0,0,0,0.298,51.93,122.12,0.9,0.8,759,0.6000000000000001,142,0.5
2018,1,4,3,30,-8.8,1.26,0.012,0.63,0,0,0,0,4,-16.900000000000002,0,0,0,0,0.298,51.93,127.60000000000001,0.9,0.8,759,0.6000000000000001,133,0.6000000000000001
2018,1,4,4,0,-8.9,1.27,0.011,0.63,0,0,0,0,4,-18.1,0,0,0,0,0.298,47.18,133.05,0.9,0.8,759,0.6000000000000001,124,0.7000000000000001
2018,1,4,4,30,-8.9,1.27,0.011,0.63,0,0,0,0,0,-18.1,0,0,0,0,0.299,47.18,138.42000000000002,0.9,0.8,759,0.6000000000000001,126,0.8
2018,1,4,5,0,-8.9,1.28,0.011,0.63,0,0,0,0,0,-18.900000000000002,0,0,0,0,0.299,44.02,143.62,0.9,0.8,759,0.6000000000000001,128,0.8
2018,1,4,5,30,-8.700000000000001,1.28,0.011,0.63,0,0,0,0,1,-18.900000000000002,0,0,0,0,0.3,43.34,148.53,0.89,0.8,759,0.6000000000000001,134,0.8
2018,1,4,6,0,-8.6,1.28,0.01,0.63,0,0,0,0,0,-19.3,0,0,0,0,0.3,41.61,152.95000000000002,0.89,0.8,759,0.5,140,0.8
2018,1,4,6,30,-8.5,1.28,0.01,0.63,0,0,0,0,0,-19.3,0,0,0,0,0.3,41.29,156.59,0.89,0.8,759,0.5,148,0.7000000000000001
2018,1,4,7,0,-8.4,1.29,0.01,0.63,0,0,0,0,0,-19.6,0,0,0,0,0.299,40.17,158.99,0.89,0.8,759,0.5,155,0.7000000000000001
2018,1,4,7,30,-8.4,1.29,0.01,0.63,0,0,0,0,0,-19.6,0,0,0,0,0.299,40.17,159.70000000000002,0.89,0.8,759,0.5,161,0.7000000000000001
2018,1,4,8,0,-8.4,1.29,0.01,0.63,0,0,0,0,0,-19.8,0,0,0,0,0.298,39.51,158.55,0.88,0.8,759,0.5,167,0.6000000000000001
2018,1,4,8,30,-8.5,1.29,0.01,0.63,0,0,0,0,0,-19.8,0,0,0,0,0.297,39.77,155.81,0.88,0.8,758,0.4,170,0.6000000000000001
2018,1,4,9,0,-8.6,1.29,0.01,0.63,0,0,0,0,0,-19.900000000000002,0,0,0,0,0.297,39.51,151.94,0.88,0.8,758,0.4,173,0.5
2018,1,4,9,30,-8.8,1.29,0.01,0.63,0,0,0,0,0,-19.900000000000002,0,0,0,0,0.296,40.13,147.38,0.88,0.8,758,0.4,162,0.4
2018,1,4,10,0,-9,1.29,0.01,0.63,0,0,0,0,0,-20,0,0,0,0,0.296,40.51,142.38,0.88,0.8,758,0.4,152,0.30000000000000004
2018,1,4,10,30,-9.200000000000001,1.29,0.01,0.63,0,0,0,0,0,-20,0,0,0,0,0.295,41.15,137.13,0.88,0.8,758,0.4,139,0.4
2018,1,4,11,0,-9.5,1.29,0.01,0.63,0,0,0,0,0,-20,0,0,0,0,0.295,42.27,131.73,0.88,0.8,758,0.30000000000000004,125,0.4
2018,1,4,11,30,-9.700000000000001,1.29,0.01,0.63,0,0,0,0,0,-20,0,0,0,0,0.295,42.94,126.27,0.88,0.8,758,0.30000000000000004,134,0.4
2018,1,4,12,0,-9.9,1.28,0.01,0.63,0,0,0,0,0,-19.8,0,0,0,0,0.295,44.13,120.78,0.88,0.8,759,0.30000000000000004,142,0.5
2018,1,4,12,30,-10,1.28,0.01,0.63,0,0,0,0,0,-19.8,0,0,0,0,0.294,44.480000000000004,115.33,0.88,0.8,759,0.30000000000000004,146,0.6000000000000001
2018,1,4,13,0,-10.200000000000001,1.26,0.01,0.63,0,0,0,0,0,-19.700000000000003,0,0,0,0,0.294,45.74,109.94,0.89,0.8,759,0.30000000000000004,149,0.6000000000000001
2018,1,4,13,30,-10.4,1.26,0.01,0.63,0,0,0,0,0,-19.700000000000003,0,0,0,0,0.294,46.47,104.65,0.89,0.8,759,0.30000000000000004,148,0.7000000000000001
2018,1,4,14,0,-10.5,1.26,0.01,0.63,0,0,0,0,0,-19.6,0,0,0,0,0.293,47.35,99.49000000000001,0.89,0.8,759,0.30000000000000004,147,0.7000000000000001
2018,1,4,14,30,-10.600000000000001,1.26,0.01,0.63,0,0,0,0,0,-19.6,0,0,0,0,0.292,47.730000000000004,94.51,0.88,0.8,759,0.30000000000000004,146,0.8
2018,1,4,15,0,-10.700000000000001,1.27,0.01,0.63,0,0,0,0,0,-19.3,0,0,0,0,0.291,49.410000000000004,89.38,0.88,0.8,759,0.30000000000000004,146,0.9
2018,1,4,15,30,-10.100000000000001,1.27,0.01,0.63,21,609,73,0,0,-19.3,21,609,0,73,0.291,47.12,85.10000000000001,0.88,0.8,759,0.30000000000000004,147,0.9
2018,1,4,16,0,-9.5,1.27,0.01,0.63,29,763,149,0,1,-17.6,29,763,0,149,0.29,51.870000000000005,80.96000000000001,0.88,0.8,760,0.30000000000000004,148,0.9
2018,1,4,16,30,-7.9,1.27,0.01,0.63,36,853,225,0,0,-17.6,36,853,0,225,0.29,45.78,77.16,0.89,0.8,760,0.30000000000000004,150,0.7000000000000001
2018,1,4,17,0,-6.4,1.27,0.01,0.63,41,910,295,0,0,-11.200000000000001,41,910,0,295,0.289,68.79,73.78,0.89,0.8,760,0.30000000000000004,152,0.5
2018,1,4,17,30,-5,1.27,0.01,0.63,44,948,354,0,0,-11.200000000000001,44,948,0,354,0.289,61.84,70.9,0.89,0.8,760,0.30000000000000004,161,0.4
2018,1,4,18,0,-3.6,1.23,0.011,0.63,48,972,403,0,0,-5.5,48,972,0,403,0.28800000000000003,86.69,68.59,0.89,0.8,759,0.30000000000000004,170,0.30000000000000004
2018,1,4,18,30,-3.1,1.23,0.011,0.63,50,988,438,0,0,-5.5,50,988,0,438,0.28800000000000003,83.52,66.92,0.9,0.8,759,0.30000000000000004,180,0.30000000000000004
2018,1,4,19,0,-2.6,1.23,0.011,0.63,51,997,458,0,0,-3.7,51,997,0,458,0.28700000000000003,92.3,65.92,0.9,0.8,759,0.30000000000000004,189,0.30000000000000004
2018,1,4,19,30,-2.2,1.23,0.011,0.63,52,999,464,0,7,-3.7,195,579,0,434,0.28700000000000003,89.61,65.64,0.9,0.8,759,0.30000000000000004,197,0.30000000000000004
2018,1,4,20,0,-1.8,1.23,0.012,0.63,53,994,456,0,7,-2.4000000000000004,219,438,0,396,0.28600000000000003,95.46000000000001,66.08,0.91,0.8,759,0.30000000000000004,205,0.4
2018,1,4,20,30,-1.6,1.23,0.012,0.63,51,971,427,0,4,-2.4000000000000004,278,207,0,358,0.28600000000000003,94.07000000000001,67.22,0.91,0.8,759,0.4,209,0.4
2018,1,4,21,0,-1.5,1.29,0.011,0.63,48,955,389,0,7,-2,143,652,0,376,0.28600000000000003,96.74000000000001,69.05,0.91,0.8,758,0.4,213,0.4
2018,1,4,21,30,-1.8,1.29,0.011,0.63,45,927,339,0,1,-2,45,927,0,339,0.28700000000000003,98.9,71.48,0.9,0.8,758,0.4,215,0.30000000000000004
2018,1,4,22,0,-2.1,1.35,0.01,0.63,39,876,274,7,7,-2.7,115,6,7,116,0.28700000000000003,95.72,74.48,0.9,0.8,758,0.5,218,0.2
2018,1,4,22,30,-3.2,1.35,0.01,0.63,34,812,204,7,7,-3.2,121,19,7,125,0.28800000000000003,100,77.95,0.9,0.8,758,0.5,217,0.30000000000000004
2018,1,4,23,0,-4.3,1.3800000000000001,0.012,0.63,29,704,129,7,7,-5.7,50,1,7,50,0.289,89.76,81.83,0.91,0.8,759,0.5,216,0.4
2018,1,4,23,30,-5.300000000000001,1.3800000000000001,0.012,0.63,19,517,55,7,7,-5.7,24,0,7,24,0.29,96.8,86.03,0.92,0.8,759,0.6000000000000001,215,0.6000000000000001
2018,1,5,0,0,-6.300000000000001,1.36,0.014,0.63,0,0,0,0,7,-9,0,0,0,0,0.292,81.45,90.27,0.93,0.8,759,0.6000000000000001,214,0.9
2018,1,5,0,30,-6.800000000000001,1.36,0.014,0.63,0,0,0,0,7,-9,0,0,0,0,0.293,84.63,95.57000000000001,0.93,0.8,759,0.6000000000000001,212,0.9
2018,1,5,1,0,-7.2,1.33,0.015,0.63,0,0,0,0,7,-10.9,0,0,0,0,0.294,75.03,100.60000000000001,0.93,0.8,759,0.6000000000000001,210,0.9
2018,1,5,1,30,-7.4,1.33,0.015,0.63,0,0,0,0,4,-10.9,0,0,0,0,0.295,76.2,105.78,0.92,0.8,759,0.7000000000000001,208,0.9
2018,1,5,2,0,-7.5,1.31,0.015,0.63,0,0,0,0,0,-12.3,0,0,0,0,0.296,68.62,111.10000000000001,0.92,0.8,759,0.7000000000000001,206,0.9
2018,1,5,2,30,-7.6000000000000005,1.31,0.015,0.63,0,0,0,0,1,-12.3,0,0,0,0,0.297,69.16,116.51,0.92,0.8,759,0.7000000000000001,208,0.9
2018,1,5,3,0,-7.6000000000000005,1.29,0.015,0.63,0,0,0,0,1,-13.4,0,0,0,0,0.298,63.39,121.97,0.92,0.8,759,0.7000000000000001,210,0.9
2018,1,5,3,30,-7.5,1.29,0.015,0.63,0,0,0,0,7,-13.4,0,0,0,0,0.298,62.9,127.45,0.93,0.8,759,0.6000000000000001,220,1
2018,1,5,4,0,-7.5,1.27,0.017,0.63,0,0,0,0,7,-14.3,0,0,0,0,0.298,58.44,132.9,0.93,0.8,759,0.6000000000000001,230,1
2018,1,5,4,30,-7.2,1.27,0.017,0.63,0,0,0,0,7,-14.3,0,0,0,0,0.298,57.1,138.27,0.93,0.8,759,0.6000000000000001,233,1
2018,1,5,5,0,-7,1.26,0.021,0.63,0,0,0,0,4,-14.700000000000001,0,0,0,0,0.298,54.2,143.47,0.9400000000000001,0.8,759,0.6000000000000001,236,1.1
2018,1,5,5,30,-6.9,1.26,0.021,0.63,0,0,0,0,1,-14.700000000000001,0,0,0,0,0.299,53.78,148.38,0.9400000000000001,0.8,759,0.7000000000000001,240,1.1
2018,1,5,6,0,-6.9,1.27,0.021,0.63,0,0,0,0,4,-14.5,0,0,0,0,0.299,54.84,152.81,0.93,0.8,759,0.7000000000000001,244,1.1
2018,1,5,6,30,-7,1.27,0.021,0.63,0,0,0,0,4,-14.5,0,0,0,0,0.3,55.26,156.44,0.93,0.8,759,0.7000000000000001,249,1.1
2018,1,5,7,0,-7.2,1.27,0.019,0.63,0,0,0,0,4,-13.8,0,0,0,0,0.3,59.06,158.86,0.93,0.8,759,0.7000000000000001,254,1
2018,1,5,7,30,-7.5,1.27,0.019,0.63,0,0,0,0,1,-13.8,0,0,0,0,0.3,60.44,159.59,0.93,0.8,759,0.7000000000000001,258,1
2018,1,5,8,0,-7.800000000000001,1.27,0.019,0.63,0,0,0,0,4,-13.700000000000001,0,0,0,0,0.301,62.76,158.47,0.93,0.8,759,0.7000000000000001,261,1.1
2018,1,5,8,30,-8.200000000000001,1.27,0.019,0.63,0,0,0,0,1,-13.700000000000001,0,0,0,0,0.302,64.74,155.76,0.93,0.8,759,0.7000000000000001,261,1.1
2018,1,5,9,0,-8.6,1.25,0.02,0.63,0,0,0,0,4,-14,0,0,0,0,0.302,65.04,151.92000000000002,0.93,0.8,759,0.7000000000000001,261,1.1
2018,1,5,9,30,-8.8,1.25,0.02,0.63,0,0,0,0,7,-14,0,0,0,0,0.303,66.07000000000001,147.37,0.92,0.8,759,0.7000000000000001,260,1.1
2018,1,5,10,0,-9,1.24,0.02,0.63,0,0,0,0,4,-14.4,0,0,0,0,0.304,65.03,142.38,0.92,0.8,759,0.7000000000000001,258,1.1
2018,1,5,10,30,-8.8,1.24,0.02,0.63,0,0,0,0,4,-14.4,0,0,0,0,0.304,64.02,137.14000000000001,0.92,0.8,759,0.7000000000000001,254,1.1
2018,1,5,11,0,-8.6,1.23,0.019,0.63,0,0,0,0,1,-15.100000000000001,0,0,0,0,0.305,59.21,131.75,0.92,0.8,759,0.7000000000000001,250,1.1
2018,1,5,11,30,-8.700000000000001,1.23,0.019,0.63,0,0,0,0,4,-15.100000000000001,0,0,0,0,0.306,59.67,126.28,0.92,0.8,759,0.6000000000000001,245,1.1
2018,1,5,12,0,-8.700000000000001,1.21,0.02,0.63,0,0,0,0,7,-16,0,0,0,0,0.307,55.36,120.8,0.92,0.8,759,0.6000000000000001,241,1.1
2018,1,5,12,30,-8.9,1.21,0.02,0.63,0,0,0,0,7,-16,0,0,0,0,0.308,56.230000000000004,115.34,0.92,0.8,759,0.6000000000000001,239,1.1
2018,1,5,13,0,-9,1.2,0.022,0.63,0,0,0,0,7,-16.7,0,0,0,0,0.309,53.76,109.95,0.92,0.8,759,0.6000000000000001,237,1.1
2018,1,5,13,30,-9.1,1.2,0.022,0.63,0,0,0,0,7,-16.7,0,0,0,0,0.31,54.18,104.65,0.92,0.8,759,0.6000000000000001,239,1.1
2018,1,5,14,0,-9.200000000000001,1.21,0.022,0.63,0,0,0,0,7,-17.1,0,0,0,0,0.311,52.78,99.49000000000001,0.92,0.8,759,0.6000000000000001,240,1.1
2018,1,5,14,30,-9.200000000000001,1.21,0.022,0.63,0,0,0,0,7,-17.1,0,0,0,0,0.311,52.78,94.5,0.93,0.8,759,0.6000000000000001,245,1.1
2018,1,5,15,0,-9.200000000000001,1.21,0.023,0.63,0,0,0,7,4,-17.1,0,0,7,0,0.311,52.82,89.37,0.93,0.8,759,0.6000000000000001,249,1.1
2018,1,5,15,30,-8.4,1.21,0.023,0.63,24,515,69,7,7,-17.1,26,0,7,26,0.311,49.620000000000005,85.07000000000001,0.93,0.8,759,0.7000000000000001,251,1
2018,1,5,16,0,-7.6000000000000005,1.21,0.023,0.63,35,680,142,7,4,-14.200000000000001,78,1,7,78,0.311,59.34,80.93,0.93,0.8,759,0.7000000000000001,253,0.9
2018,1,5,16,30,-5.9,1.21,0.023,0.63,43,778,217,7,4,-14.200000000000001,89,0,7,89,0.311,52.15,77.11,0.92,0.8,760,0.7000000000000001,260,0.6000000000000001
2018,1,5,17,0,-4.3,1.23,0.021,0.63,48,845,285,0,1,-6.5,48,845,0,285,0.311,84.9,73.73,0.92,0.8,760,0.7000000000000001,268,0.30000000000000004
2018,1,5,17,30,-3.4000000000000004,1.23,0.021,0.63,53,886,344,0,0,-6.5,53,886,0,344,0.312,79.37,70.84,0.92,0.8,760,0.7000000000000001,264,0.4
2018,1,5,18,0,-2.5,1.24,0.02,0.63,56,915,391,0,4,-3.8000000000000003,200,392,0,344,0.312,90.66,68.52,0.92,0.8,760,0.7000000000000001,260,0.4
2018,1,5,18,30,-2.1,1.24,0.02,0.63,58,933,425,0,1,-3.8000000000000003,58,933,0,425,0.312,88.02,66.83,0.92,0.8,760,0.7000000000000001,261,0.5
2018,1,5,19,0,-1.6,1.24,0.02,0.63,59,943,445,0,4,-2.5,221,438,0,401,0.313,93.61,65.82000000000001,0.92,0.8,760,0.7000000000000001,262,0.5
2018,1,5,19,30,-1.2000000000000002,1.24,0.02,0.63,60,946,452,0,4,-2.5,297,162,0,364,0.311,90.79,65.52,0.92,0.8,759,0.7000000000000001,263,0.5
2018,1,5,20,0,-0.8,1.26,0.017,0.63,57,947,443,0,4,-1.3,204,535,0,422,0.31,96.16,65.95,0.92,0.8,759,0.7000000000000001,264,0.5
2018,1,5,20,30,-0.7000000000000001,1.26,0.017,0.63,56,936,420,0,4,-1.3,283,121,0,330,0.31,95.46000000000001,67.09,0.92,0.8,759,0.7000000000000001,261,0.4
2018,1,5,21,0,-0.5,1.1500000000000001,0.018000000000000002,0.63,54,915,383,0,4,-0.8,189,428,0,343,0.309,98.02,68.91,0.92,0.8,759,0.7000000000000001,258,0.4
2018,1,5,21,30,-0.7000000000000001,1.1500000000000001,0.018000000000000002,0.63,51,885,334,0,4,-0.8,168,395,0,295,0.308,99.46000000000001,71.34,0.92,0.8,759,0.7000000000000001,256,0.4
2018,1,5,22,0,-0.9,1.1300000000000001,0.018000000000000002,0.63,46,841,273,7,4,-1,50,0,7,50,0.308,99.02,74.33,0.92,0.8,760,0.7000000000000001,253,0.30000000000000004
2018,1,5,22,30,-2.2,1.1300000000000001,0.018000000000000002,0.63,40,775,204,7,4,-2.2,17,0,7,17,0.307,100,77.8,0.92,0.8,760,0.7000000000000001,253,0.4
2018,1,5,23,0,-3.5,1.12,0.017,0.63,32,672,129,7,4,-4,17,0,7,17,0.305,96.46000000000001,81.68,0.92,0.8,760,0.7000000000000001,253,0.4
2018,1,5,23,30,-4.7,1.12,0.017,0.63,21,500,57,7,4,-4.7,17,0,7,17,0.305,100,85.88,0.91,0.8,760,0.6000000000000001,250,0.7000000000000001
2018,1,6,0,0,-6,1.11,0.017,0.63,0,0,0,0,4,-7.7,0,0,0,0,0.304,87.77,90.14,0.91,0.8,760,0.6000000000000001,247,1
2018,1,6,0,30,-6.6000000000000005,1.11,0.017,0.63,0,0,0,0,4,-7.7,0,0,0,0,0.304,91.89,95.42,0.91,0.8,760,0.6000000000000001,247,1.1
2018,1,6,1,0,-7.1000000000000005,1.11,0.017,0.63,0,0,0,0,1,-9.700000000000001,0,0,0,0,0.304,81.41,100.44,0.92,0.8,760,0.6000000000000001,248,1.2000000000000002
2018,1,6,1,30,-7.2,1.11,0.017,0.63,0,0,0,0,4,-9.700000000000001,0,0,0,0,0.304,82.04,105.63,0.92,0.8,760,0.6000000000000001,244,1.2000000000000002
2018,1,6,2,0,-7.300000000000001,1.1,0.018000000000000002,0.63,0,0,0,0,4,-10.700000000000001,0,0,0,0,0.305,76.5,110.95,0.92,0.8,760,0.6000000000000001,241,1.2000000000000002
2018,1,6,2,30,-7.300000000000001,1.1,0.018000000000000002,0.63,0,0,0,0,4,-10.700000000000001,0,0,0,0,0.305,76.5,116.35000000000001,0.92,0.8,760,0.6000000000000001,233,1.1
2018,1,6,3,0,-7.2,1.09,0.018000000000000002,0.63,0,0,0,0,1,-11.100000000000001,0,0,0,0,0.304,73.58,121.82000000000001,0.92,0.8,760,0.6000000000000001,225,1.1
2018,1,6,3,30,-7.6000000000000005,1.09,0.018000000000000002,0.63,0,0,0,0,1,-11.100000000000001,0,0,0,0,0.302,75.78,127.3,0.92,0.8,759,0.6000000000000001,222,1.1
2018,1,6,4,0,-8,1.08,0.017,0.63,0,0,0,0,4,-11.700000000000001,0,0,0,0,0.299,74.87,132.75,0.92,0.8,759,0.6000000000000001,219,1.2000000000000002
2018,1,6,4,30,-8.3,1.08,0.017,0.63,0,0,0,0,7,-11.700000000000001,0,0,0,0,0.298,76.63,138.11,0.93,0.8,759,0.6000000000000001,219,1.3
2018,1,6,5,0,-8.700000000000001,1.08,0.017,0.63,0,0,0,0,7,-12.100000000000001,0,0,0,0,0.296,76.69,143.31,0.93,0.8,759,0.6000000000000001,219,1.3
2018,1,6,5,30,-8.700000000000001,1.08,0.017,0.63,0,0,0,0,6,-12.100000000000001,0,0,0,0,0.295,76.69,148.22,0.93,0.8,759,0.6000000000000001,222,1.3
2018,1,6,6,0,-8.8,1.07,0.019,0.63,0,0,0,0,7,-12,0,0,0,0,0.295,77.38,152.65,0.93,0.8,759,0.7000000000000001,224,1.3
2018,1,6,6,30,-8.8,1.07,0.019,0.63,0,0,0,0,7,-12,0,0,0,0,0.295,77.38,156.29,0.93,0.8,759,0.7000000000000001,229,1.3
2018,1,6,7,0,-8.700000000000001,1.07,0.02,0.63,0,0,0,0,7,-11.700000000000001,0,0,0,0,0.296,78.79,158.72,0.9400000000000001,0.8,759,0.7000000000000001,234,1.2000000000000002
2018,1,6,7,30,-8.4,1.07,0.02,0.63,0,0,0,0,7,-11.700000000000001,0,0,0,0,0.296,76.97,159.48,0.9400000000000001,0.8,759,0.7000000000000001,237,1.2000000000000002
2018,1,6,8,0,-8.1,1.07,0.021,0.63,0,0,0,0,6,-11,0,0,0,0,0.297,79.72,158.39000000000001,0.9400000000000001,0.8,758,0.7000000000000001,239,1.1
2018,1,6,8,30,-7.9,1.07,0.021,0.63,0,0,0,0,6,-11,0,0,0,0,0.297,78.5,155.71,0.9400000000000001,0.8,758,0.7000000000000001,240,1
2018,1,6,9,0,-7.6000000000000005,1.07,0.022,0.63,0,0,0,0,6,-10.5,0,0,0,0,0.298,79.89,151.89000000000001,0.9400000000000001,0.8,758,0.7000000000000001,242,1
2018,1,6,9,30,-7.4,1.07,0.022,0.63,0,0,0,0,6,-10.5,0,0,0,0,0.3,78.66,147.36,0.9400000000000001,0.8,758,0.7000000000000001,240,1
2018,1,6,10,0,-7.2,1.07,0.023,0.63,0,0,0,0,6,-10.3,0,0,0,0,0.301,78.4,142.38,0.9400000000000001,0.8,758,0.7000000000000001,238,1
2018,1,6,10,30,-7.2,1.07,0.023,0.63,0,0,0,0,6,-10.3,0,0,0,0,0.303,78.4,137.14000000000001,0.9400000000000001,0.8,758,0.7000000000000001,237,0.9
2018,1,6,11,0,-7.300000000000001,1.08,0.025,0.63,0,0,0,0,7,-10.3,0,0,0,0,0.305,78.89,131.75,0.9400000000000001,0.8,757,0.7000000000000001,237,0.9
2018,1,6,11,30,-7.300000000000001,1.08,0.025,0.63,0,0,0,0,7,-10.3,0,0,0,0,0.305,78.89,126.29,0.9400000000000001,0.8,757,0.7000000000000001,238,0.8
2018,1,6,12,0,-7.4,1.09,0.026000000000000002,0.63,0,0,0,0,7,-10.3,0,0,0,0,0.306,79.65,120.81,0.9400000000000001,0.8,757,0.7000000000000001,239,0.7000000000000001
2018,1,6,12,30,-7.2,1.09,0.026000000000000002,0.63,0,0,0,0,4,-10.3,0,0,0,0,0.305,78.43,115.35000000000001,0.9400000000000001,0.8,757,0.7000000000000001,231,0.8
2018,1,6,13,0,-7,1.11,0.026000000000000002,0.63,0,0,0,0,7,-10.700000000000001,0,0,0,0,0.305,75.19,109.95,0.9400000000000001,0.8,757,0.7000000000000001,223,0.9
2018,1,6,13,30,-7.300000000000001,1.11,0.026000000000000002,0.63,0,0,0,0,4,-10.700000000000001,0,0,0,0,0.304,76.85000000000001,104.65,0.9400000000000001,0.8,756,0.7000000000000001,218,0.9
2018,1,6,14,0,-7.6000000000000005,1.12,0.024,0.63,0,0,0,0,7,-11.4,0,0,0,0,0.303,74.08,99.48,0.93,0.8,756,0.7000000000000001,213,1
2018,1,6,14,30,-8.1,1.12,0.024,0.63,0,0,0,0,7,-11.4,0,0,0,0,0.302,77.01,94.49,0.93,0.8,756,0.7000000000000001,218,0.8
2018,1,6,15,0,-8.5,1.12,0.023,0.63,0,0,0,7,8,-11.5,0,0,7,0,0.3,79.16,89.35000000000001,0.93,0.8,756,0.7000000000000001,222,0.7000000000000001
2018,1,6,15,30,-7.5,1.12,0.023,0.63,24,516,69,7,4,-11.5,39,0,7,39,0.299,73.25,85.05,0.93,0.8,756,0.7000000000000001,227,0.7000000000000001
2018,1,6,16,0,-6.4,1.1,0.022,0.63,35,684,144,7,4,-8.6,77,1,7,77,0.298,84.14,80.89,0.93,0.8,756,0.7000000000000001,232,0.6000000000000001
2018,1,6,16,30,-4.7,1.1,0.022,0.63,43,782,218,7,4,-8.6,98,1,7,98,0.298,73.95,77.07000000000001,0.93,0.8,756,0.7000000000000001,237,0.6000000000000001
2018,1,6,17,0,-3,1.07,0.022,0.63,49,844,287,7,7,-4.2,18,0,7,18,0.298,91.68,73.67,0.93,0.8,756,0.7000000000000001,241,0.5
2018,1,6,17,30,-2.5,1.07,0.022,0.63,54,886,346,7,8,-4.2,17,0,7,17,0.3,88.35000000000001,70.77,0.93,0.8,756,0.7000000000000001,245,0.6000000000000001
